날짜,선행종합지수(2020=100),재고순환지표(%p),경제심리지수,기계류내수출하지수(선박제외)(2020=100),건설수주액(실질)(십억원),수출입물가비율(2015=100),코스피(1980.1.4=100),장단기금리차(%p),동행종합지수(2020=100),광공업생산지수(2020=100),서비스업생산지수(도소매업제외)(2020=100),건설기성액(실질)(십억원),소매판매액지수(2020=100),내수출하지수(2020=100),수입액(실질)(백만불),비농림어업취업자수(천명),후행종합지수(2020=100),생산자제품재고지수(2020=100),소비자물가지수변화율(서비스),소비재수입액(실질)(백만불),취업자수(천명),CP유통수익률(%p),실업률총계,실_15-19세,실_20-29세,실_30-39세,실_40-49세,실_50-59세,실_60세이상,경제위기,국내총생산(GDP)(당해년 가격) (10억원\),1인당 GDP(당해년 가격) (만원),GDP 성장률 (%),소비자물가지수,농산물및석유류제외지수,식료품 및 에너지제외 지수,기준금리,원달러환율,달러인덱스,미_경기침체데이터,미_실업률,미_cpi,미_mom,미_yoy,미_corecpi,미_coremom,미_coreyoy,콜금리,South Korea,Korea Text,United States of America,US Text,동행지수순환변동치,선행지수순환변동치,BSI_전산업,BSI_제조업,BSI_비제조업,뉴스심리지수,현재경기판단,현재생활형편,소비자심리지수(CCSI),up_down,미_금리,미국채_2,미국채_5,미국채_10,미국채_20
2007-01-01,62.1,-4.2,107.8,94.4,9652.1,118.4,1400.7,0.36,67.8,69.7,71.2,9139,69.4,83.3,26027,21623.1,65.5,56.5,2.8,3055.8,23396.8,4.9,3.6,9.4,7.3,3.5,2.3,2.5,1.8,0,252586.3,2238.2,4.9,76.496,76.197,77.851,4.5,941,97.83377727,0,4.6,203.437,0.165928114,2.075765178,203.437,2.657480315,0.240269101,4.63,113.94,메르스,128.5625134,브렉시트,100.9,100.7,79,80,79,91.76,82,69,100,1,5.25,4.876190476,4.752857143,4.75952381,4.945714286
2007-02-01,62.3,-3.7,108.8,94.4,9919.7,117.5,1411,0.36,68,69.3,71.6,9116.7,70.4,83.5,26043.2,21676.1,65.7,56.9,2.8,3131.8,23449.8,5,3.7,10.4,7.7,3.4,2.4,2.4,1.8,0,252586.3,2238.2,4.9,77.017,76.495,78.229,4.5,941.8,97.476425,0,4.5,204.226,0.387835055,2.420260782,204.226,2.718565815,0.256471716,4.6,83.58,메르스,128.5625134,브렉시트,101,100.7,81,80,82,96.38,82,69,100,1,5.26,4.848947368,4.710526316,4.722631579,4.925789474
2007-03-01,62.5,-2.6,110.8,94.8,9996,116.2,1415.3,0.31,68.3,69.7,72,9093.8,70.3,83.6,26213.1,21731.1,65.9,57.2,2.8,3127.2,23493.3,5.1,3.5,9.1,7.4,3.6,2.2,2.3,1.7,0,252586.3,2238.2,4.9,77.464,77.014,78.834,4.5,940.9,97.01175455,0,4.4,205.288,0.520012143,2.798197296,205.288,2.505139501,0.135319291,4.6,78.43,메르스,128.5625134,브렉시트,101.1,100.7,85,84,85,97.47,82,69,100,1,5.26,4.573636364,4.480909091,4.564545455,4.808181818
2007-04-01,62.8,0.6,113.6,94.6,10059.3,114.1,1461.2,0.28,68.6,70.1,72.4,9159.4,70.7,83.7,26700.5,21748.8,66.1,56.8,2.8,3126.2,23502.1,5.1,3.4,8,7.6,3.4,2,2.2,1.1,0,268345.3,2238.2,5.9,77.761,77.238,78.985,4.5,930.8,95.6322,0,4.5,205.904,0.300066248,2.592924763,205.904,2.415527344,0.157102064,4.69,85.28,메르스,128.5625134,브렉시트,101.3,100.8,87,87,88,106.32,87,84,105,1,5.25,4.666190476,4.593333333,4.693809524,4.945714286
2007-05-01,63,2.3,114,95.2,9421.9,112.8,1521.2,0.34,68.8,70.5,72.7,9195,70.7,84.1,26898.5,21771.7,66.2,56.7,2.9,3082.4,23508.8,5.2,3.2,6.2,7,3.2,1.9,2.3,1.3,0,268345.3,2238.2,5.9,77.836,77.238,79.06,4.5,927.7,94.72254783,0,4.4,206.755,0.413299402,2.709885743,206.755,2.267770204,0.148273873,4.61,70.72,메르스,128.5625134,브렉시트,101.3,100.8,88,89,87,107.11,87,84,105,1,5.25,4.766363636,4.667272727,4.746363636,4.977727273
2007-06-01,63.4,3.1,113.9,94.8,9743,112.5,1628.8,0.53,69,70.8,73.4,9138.4,70.4,84.3,26999.7,21792,66.5,56.9,3,3110.8,23517.1,5.2,3.2,8.3,7.1,3.1,1.9,2.2,1.1,0,268345.3,2238.2,5.9,77.836,77.311,79.06,4.5,923.8,94.44490952,0,4.6,207.234,0.231675171,2.692765114,207.234,2.181641574,0.159003704,4.54,79.45,메르스,128.5625134,브렉시트,101.3,101.1,88,88,88,107.64,87,84,105,2,5.25,4.98047619,5.026190476,5.102857143,5.288095238
2007-07-01,63.8,5.9,113.8,94.6,9425.4,112.6,1760.3,0.7,69.3,71,74.1,9179.2,70.3,84.9,27163.4,21816.1,66.7,57.2,3,3180.5,23530.8,5.2,3.3,13.5,7.2,3,1.9,2.1,1.3,0,275865.8,2238.2,5.5,78.134,77.459,79.212,4.75,919.3,93.20591364,0,4.7,207.603,0.178059585,2.317890586,207.603,2.168201648,0.181090536,4.67,72.68,메르스,128.5625134,브렉시트,101.4,101.5,87,88,87,111.95,89,90,108,2,5.26,4.819047619,4.884761905,5.004285714,5.185714286
2007-08-01,64.1,5.7,114.7,93,9950.9,112.9,1827,0.66,69.6,71.9,75.2,9244.8,70,84.6,27008.9,21837.1,66.9,57.6,2.9,3221.5,23542,5.3,3.1,9.4,6.6,3.2,2.2,1.9,1.2,0,275865.8,2238.2,5.5,78.208,77.534,79.287,5,938.3,93.76029565,0,4.6,207.667,0.030828071,1.897448479,207.667,2.088491296,0.164157648,4.92,84.88,메르스,128.5625134,브렉시트,101.5,101.7,85,86,84,97.83,89,90,108,1,5.02,4.313043478,4.432173913,4.674782609,5
2007-09-01,64.3,5.5,115.8,92.6,10715.1,112.2,1868.5,0.54,69.7,72.7,75.1,9317.1,70.6,84.6,26588.2,21860.1,67,57.7,2.9,3218.9,23549.6,5.4,3,7.5,7,2.9,1.9,1.7,1.1,0,275865.8,2238.2,5.5,78.655,77.608,79.287,5,915.1,92.436595,0,4.7,208.547,0.423755339,2.83382643,208.547,2.101351351,0.206044932,4.98,71.89,메르스,128.5625134,브렉시트,101.4,101.6,87,87,86,103.74,89,90,108,1,4.94,4.011578947,4.198947368,4.521578947,4.836315789
2007-10-01,64.4,1.8,115.8,93.5,11948.9,110.8,1899.5,0.45,70.1,74.4,75.3,9302.8,71.3,85.2,26797.3,21891.2,67.3,57.9,2.9,3264.3,23578.1,5.6,3,7.2,6.5,3,1.9,2,1.4,0,292862.8,2238.2,6.8,78.803,77.682,79.439,5,900.7,90.40017826,0,4.7,209.19,0.308323783,3.610698366,209.19,2.15655106,0.247218204,5,79.58,메르스,128.5625134,브렉시트,101.6,101.4,87,88,87,108.12,83,75,103,1,4.76,3.967727273,4.198181818,4.527727273,4.832272727
2007-11-01,64.7,2.3,114.8,95.7,13145.4,108.5,1936.1,0.51,70.4,75.4,75.2,9289.5,71.7,86.3,27047.7,21937.3,67.5,58,2.9,3344,23627.3,5.7,3,8.4,7,2.8,1.9,1.7,1.3,0,292862.8,2238.2,6.8,78.803,77.756,79.513,5,921.1,89.05299545,0,4.7,210.834,0.785888427,4.373267327,210.834,2.338787295,0.274900154,5,77.11,메르스,128.5625134,브렉시트,101.8,101.5,88,90,86,97.23,83,75,103,1,4.49,3.3365,3.667,4.1485,4.5565
2007-12-01,64.8,3.2,113.2,97.7,12080.5,106.6,1944.5,0.66,71,76.5,75.8,9513.6,71.9,87.6,27384.7,21978.5,67.9,58.5,3,3403.1,23681.6,5.9,3.1,11.6,7,2.9,1.9,1.8,1.4,0,292862.8,2238.2,6.8,79.101,77.905,79.664,5,936.1,90.00495714,0,5,211.445,0.289801455,4.108813392,211.445,2.435367612,0.238878962,4.99,107.4,메르스,128.5625134,브렉시트,102.2,101.4,85,86,84,102.99,83,75,103,1,4.24,3.117,3.4875,4.0975,4.571
2008-01-01,64.8,5,112.1,98.1,10415.8,105.1,1853.7,0.67,71.4,77,76.5,9549,72.3,88.4,28131.3,22029.9,68.2,59.1,3.1,3453.4,23733.7,6.2,3.3,11.2,6.8,3.1,2.2,1.9,1.4,1,271693.8,2352.9,5.8,79.472,78.349,80.043,5,943.9,89.39711739,1,5,212.174,0.344770508,4.294695655,212.174,2.478906999,0.282875478,4.99,137.77,메르스,128.5625134,브렉시트,102.5,101,83,85,83,98.54,81,66,102,1,3.94,2.475714286,2.98047619,3.744285714,4.35047619
2008-02-01,64.6,3.9,112,97.3,9099.8,103.7,1775.3,0.53,71.6,77.3,77.2,9356.1,72.4,88.4,28318,22057.8,68.4,60.2,3.1,3422.4,23763.3,6.2,3.5,7.3,7.4,3.1,2.6,2,2,1,271693.8,2352.9,5.8,79.771,78.646,80.345,5,939,88.6434381,1,4.9,212.687,0.241782688,4.142959271,212.687,2.297080833,0.07858877,4.97,104.43,메르스,128.5625134,브렉시트,102.5,100.5,83,83,82,97.88,81,66,102,1,2.98,1.973,2.779,3.7375,4.493
2008-03-01,64.5,3.2,110.5,97.8,9232.3,102.2,1691,0.31,71.7,78,77.7,9013.8,72.6,88.6,28291.6,22080.6,68.7,61.1,3.3,3548.4,23779.2,6,3.4,5.9,7.7,3.1,2.4,2,1.4,1,271693.8,2352.9,5.8,80.515,79.537,81.252,5,990.4,86.83986667,1,5.1,213.448,0.357802781,3.97490355,213.448,2.388524387,0.224830442,4.97,117.81,메르스,128.5625134,브렉시트,102.4,100,81,85,78,88.12,81,66,102,1,2.61,1.617,2.4835,3.51,4.356
2008-04-01,64.6,0.4,109.4,98.7,9972.6,100.7,1705.8,0.14,71.7,78.2,77.6,8760.2,72.7,88,28392.9,22078.1,68.9,62,3.4,3575.2,23778,5.8,3.2,7.8,7.4,3,2.2,1.9,1.2,1,289566.5,2352.9,4.4,80.962,79.908,81.403,5,1002.6,86.54753636,1,5,213.942,0.231438102,3.903760976,213.942,2.294669292,0.065292417,4.99,97.01,메르스,128.5625134,브렉시트,102.1,99.8,85,89,82,103.73,67,40,85,1,2.28,2.047272727,2.841363636,3.675,4.437272727
2008-05-01,64.7,-1.6,106.1,99,9850.2,98.6,1758.2,0.22,71.7,78.2,77.5,8732.1,72.8,87.3,28076.1,22087.8,69.2,62.8,3.5,3657.4,23778.9,5.8,3.1,5.7,6.9,3.1,2,1.8,1.2,1,289566.5,2352.9,4.4,81.63,80.279,81.705,5,1030.1,86.82446364,1,5.4,215.208,0.591749166,4.088413823,215.208,2.322215769,0.175242356,4.97,95.47,메르스,128.5625134,브렉시트,101.8,99.5,82,87,78,93.06,67,40,85,1,1.98,2.445714286,3.153333333,3.88,4.595238095
2008-06-01,64.6,-5.7,103.4,97.4,9042.6,96.7,1793.9,0.42,71.5,77.7,77.3,8545.5,71.7,86.5,27784.1,22095.7,69.4,64.5,3.6,3660.8,23783.4,5.8,3.1,15.8,7.3,2.8,1.9,1.8,1.2,1,289566.5,2352.9,4.4,82.151,80.65,81.856,5,1046,87.07280476,1,5.6,217.463,1.047823501,4.935966106,217.463,2.391725921,0.227044329,4.95,119.26,메르스,128.5625134,브렉시트,101.3,99.1,76,79,74,76.31,67,40,85,1,2,2.773809524,3.485238095,4.09952381,4.735714286
2008-07-01,64.6,-7.7,98.6,97.2,8286.3,94.9,1724.9,0.76,71.5,77,77.4,8463,71.1,86,27933.6,22102,69.6,65.5,3.7,3662.2,23789.4,5.9,3.1,12.4,7,2.9,2,2,1,1,295242.9,2352.9,4,82.747,81.021,82.235,5,1012.2,86.45375652,1,5.8,219.016,0.714144475,5.497512078,219.016,2.463313612,0.25113265,4.98,129.07,메르스,128.5625134,브렉시트,101,98.7,75,78,73,79.55,28,70,74.6,2,2.01,2.573181818,3.303181818,4.007727273,4.623181818
2008-08-01,64.6,-9.3,98,97,8155.4,95.1,1621.8,0.83,71.6,76.6,77.5,8484.8,70.9,85.7,28169.5,22097.8,69.9,66.2,3.8,3675.6,23785.7,6,3.1,8.6,6.9,3.2,2.1,2,0.9,1,295242.9,2352.9,4,82.598,81.17,82.235,5.25,1089,88.94499524,1,6.1,218.69,-0.148847573,5.308017162,218.69,2.498117176,0.198180261,5.21,117.22,메르스,128.5625134,브렉시트,100.8,98.5,73,76,71,75.88,42,79,92.4,1,2,2.42047619,3.141904762,3.885714286,4.533809524
2008-09-01,64.7,-10.9,97.7,98.3,7692.7,96.4,1517.9,0.76,71.7,76.1,77.6,8633.4,71.1,84.9,28708.1,22084.5,70,66.4,3.9,3661.3,23768.1,6.2,3,8.7,6,3.2,2,2.1,1,1,295242.9,2352.9,4,82.673,81.54,82.537,5.25,1207,91.26510909,1,6.1,218.877,0.085509168,4.953319875,218.877,2.438620872,0.14787909,5.21,159.6,메르스,128.5625134,브렉시트,100.7,98.4,73,73,73,70.51,43,75,91.2,0,1.81,2.076190476,2.884285714,3.686190476,4.323809524
2008-10-01,64.7,-14.6,94,97.7,8019.2,99.3,1395.3,0.51,71.7,75.8,77.5,8605.4,70.4,83.9,29508.4,22077.3,70.2,67.2,3.9,3504.3,23757.2,6.5,3,6.2,6.7,3.3,2,1.9,0.9,1,297713.4,2352.9,-1.7,82.598,81.688,82.613,4.25,1291,98.04,1,6.5,216.995,-0.859843656,3.73105789,216.995,2.221362996,0.034607984,4.88,201.42,메르스,128.5625134,브렉시트,100.4,98.1,64,67,62,60.04,29,71,78.9,0,0.97,1.612272727,2.726363636,3.814090909,4.450909091
2008-11-01,64.6,-20.4,83.8,96.5,7710.9,102.3,1240.8,0.7,71.3,72.8,77.2,8395.3,69.3,81.4,29428.6,22063.1,70.3,67.5,4,3283.8,23766.3,6.9,3,11.6,6.6,3.4,1.9,2,1.1,1,297713.4,2352.9,-1.7,82.375,81.911,82.915,4,1469,100.76666,1,6.8,213.153,-1.770547708,1.099917471,213.153,2.015893915,0.073343543,4,168.36,메르스,128.5625134,브렉시트,99.7,97.6,55,54,57,65.53,29,72,74.1,0,0.39,1.212777778,2.291666667,3.526666667,4.271111111
2008-12-01,64.6,-24.2,71.6,92.6,9296.5,105.2,1130.2,0.83,70.7,67.8,76.6,8025.9,68.7,77.7,28325.5,22043.9,70.4,66.1,4,3186.1,23766.4,7.1,3.3,19,7,3.1,2.1,2.3,1.3,1,297713.4,2352.9,-1.7,82.375,82.282,83.217,3,1259.5,99.66224783,1,7.3,211.398,-0.82335224,-0.022228003,211.398,1.762459656,-0.010140726,3.27,155.86,메르스,128.5625134,브렉시트,98.5,97.3,51,45,56,72.73,25,70,69.2,0,0.16,0.820909091,1.521818182,2.416363636,3.175909091
2009-01-01,64.6,-24.9,66.7,86.6,8740.1,106.2,1115.1,1.25,70.4,63.1,76.8,8077.5,68.9,73.6,27063.2,22015.1,70.3,63.4,4,3080.8,23745.2,6.5,3.6,16.7,7.7,3.5,2.2,2.3,1.4,0,278108.8,2444.5,-1.8,82.45,82.431,83.217,2.5,1379.5,100.3520842,1,7.8,211.933,0.253077134,-0.113586019,211.933,1.672350319,0.194076294,2.43,164.76,메르스,128.5625134,브렉시트,97.8,97,52,47,57,76.45,34,72,76.1,0,0.15,0.807,1.5965,2.5175,3.457
2009-02-01,65.1,-18.1,66.5,84.8,9007,106.4,1137,1.7,70.4,62.8,77.1,8261.2,70,73.1,25660.6,21976.1,70,60.5,3.7,3032.5,23692.2,5.2,3.9,11.6,8.5,3.8,2.5,2.6,2,0,278108.8,2444.5,-1.8,83.045,82.727,83.596,2,1534,102.9737263,1,8.3,212.705,0.364266065,0.008463141,212.705,1.800980653,0.205202764,2.06,136.45,메르스,128.5625134,브렉시트,97.6,97.5,52,43,59,80.19,38,76,77.8,1,0.22,0.975263158,1.871578947,2.87,3.834736842
2009-03-01,65.6,-11.7,70.6,84.9,7994.5,106.3,1145.6,2.27,70.7,65.9,77.6,8475.4,70.7,74.7,24515.6,21929.9,69.7,58.8,3.3,2880.9,23638.5,4,4,12.1,8.7,4,2.9,2.4,1.4,0,278108.8,2444.5,-1.8,83.64,83.098,83.973,2,1383.5,103.4397455,1,8.7,212.495,-0.098728286,-0.446478768,212.495,1.787613096,0.21166985,1.77,123.68,메르스,128.5625134,브렉시트,97.6,97.9,58,56,60,89.93,34,71,74.2,1,0.18,0.931363636,1.815909091,2.819545455,3.78
2009-04-01,66.6,-4.6,78.1,88.6,8573.6,107.4,1200.8,2.63,71,69.2,78,8524.9,71.1,77.4,24466.2,21894.6,69.6,57.7,2.9,2886.1,23599.4,3.3,3.8,9.6,7.9,4.1,2.6,2.6,1.5,0,297889.5,2444.5,-1.2,83.862,83.246,83.897,2,1282,100.7161864,1,9,212.709,0.100708252,-0.576324424,212.709,1.932326622,0.207557284,1.8,93.72,메르스,128.5625134,브렉시트,97.8,99.1,69,67,71,99.01,65,82,94.1,1,0.15,0.927142857,1.858095238,2.927142857,3.843809524
2009-05-01,67.1,0,86.5,87.8,8489.7,107.6,1287.7,2.66,71.2,71.1,78.3,8475.9,71.7,78.9,24355.1,21884.2,69.5,56.7,2.5,2895.5,23568.9,3.1,3.8,7.7,7.5,3.7,2.8,2.8,2.1,0,297889.5,2444.5,-1.2,83.862,83.395,84.2,2,1255,97.55188,1,9.4,213.022,0.147149392,-1.015761496,213.022,1.846130941,0.090532496,1.91,92.22,메르스,128.5625134,브렉시트,97.8,99.6,74,73,75,99.85,88,85,104.9,1,0.18,0.9295,2.134,3.293,4.2195
2009-06-01,67.9,7.3,95,90.5,9008.1,106.6,1372.6,2.68,71.8,72.9,78.9,8841.4,72.5,81.5,24395.6,21962.8,69.8,55.9,2.3,3046.4,23632.2,3,3.8,19.1,7.9,3.8,2.5,2.8,1.9,0,297889.5,2444.5,-1.2,83.788,83.469,84.351,2,1273.9,96.04261818,1,9.5,214.79,0.829961225,-1.229174618,214.79,1.711972668,0.095018821,1.93,105.95,메르스,128.5625134,브렉시트,98.4,100.4,77,76,78,101.13,91,88,107.4,1,0.21,1.184090909,2.705909091,3.721818182,4.508636364
2009-07-01,68.2,12.1,98.1,90.1,8629.5,105.3,1418.6,2.7,72.2,74.7,78.9,8791.5,72.8,83.3,25003,22003.6,69.9,55.4,2.2,3012.6,23667.5,2.9,3.7,15.9,8,3.6,2.3,2.7,1.6,0,309041.3,2444.5,0.9,84.086,83.618,84.427,2,1228.5,95.66055909,0,9.5,214.726,-0.029796545,-1.958761004,214.726,1.527099298,0.068914528,1.93,100.7,메르스,128.5625134,브렉시트,98.6,100.5,78,80,77,108.91,95,90,109.7,1,0.16,1.019090909,2.462727273,3.562272727,4.377727273
2009-08-01,68.5,14.6,102.3,90.2,8077.1,103.8,1477.7,2.8,72.4,76.5,79.3,8715.2,72.3,84.6,25174.1,22064,70.1,55.7,2.2,3047.7,23726.7,2.8,3.7,9.6,8,3.7,2.5,2.5,1.5,0,309041.3,2444.5,0.9,84.384,83.692,84.502,2,1248.9,94.37304286,0,9.6,215.445,0.334845338,-1.483835566,215.445,1.433965054,0.106265079,1.98,93.82,메르스,128.5625134,브렉시트,98.7,100.7,81,84,78,105.46,110,95,117.6,1,0.16,1.115238095,2.570952381,3.587142857,4.327619048
2009-09-01,68.8,15.6,105.8,89.9,7915.8,103.5,1565.8,2.82,72.8,78.4,79.8,8647.4,72.6,85.7,25731.1,22072,70.3,56.4,2.1,2963.9,23733.3,2.8,3.3,5,7.6,3.3,2.3,2.3,1.5,0,309041.3,2444.5,0.9,84.459,83.765,84.653,2,1178.1,93.6638,0,9.8,215.861,0.193088723,-1.377942863,215.861,1.479837389,0.193169807,1.99,102.35,메르스,128.5625134,브렉시트,98.8,101,84,90,80,109.23,112,94,117.1,1,0.15,0.956190476,2.369047619,3.401904762,4.14047619
2009-10-01,69.4,17.3,109.9,91.5,9409.4,102.2,1622.7,2.9,73.1,79.1,80,8624.6,73.8,86.2,26168.2,22104.8,70.5,56.8,2.1,3090.2,23759.4,2.9,3.2,8,7.4,3.3,2.2,2.1,1.3,0,320308.2,2444.5,5.2,84.235,83.84,84.653,2,1182.5,92.2597619,0,10,216.509,0.30019318,-0.223968294,216.509,1.712733177,0.264186977,1.99,83.68,메르스,128.5625134,브렉시트,99,101.5,88,90,86,106.15,117,99,122.1,1,0.12,0.949047619,2.332857143,3.387619048,4.162380952
2009-11-01,70,22.6,110,94.5,11866.8,101,1624.5,2.87,73.4,80,80.1,8721,74.6,87.4,26200.8,22138.7,70.7,57.2,2,3097.7,23774.5,2.9,3.3,13.5,7.3,3.4,2.3,2.1,1.3,0,320308.2,2444.5,5.2,84.384,83.988,84.879,2,1162.8,91.79961053,0,9.9,217.234,0.334859059,1.914587174,217.234,1.714243571,0.074829593,2,94.31,메르스,128.5625134,브렉시트,99.2,102.1,85,88,82,105.4,108,95,117.4,1,0.12,0.803157895,2.230526316,3.402631579,4.235263158
2009-12-01,70.3,28.1,110.2,97.1,11851.3,99.9,1620.2,2.84,73.6,80.1,80.3,8505.4,75.1,88.2,26508,22147.2,70.8,57.3,1.9,3155.7,23745.4,3,3.5,13.6,7.2,3.4,2.3,2.4,1.9,0,320308.2,2444.5,5.2,84.682,84.063,85.031,2,1164.5,92.25861905,0,9.9,217.347,0.05201764,2.814123123,217.347,1.823671776,0.097432319,2,92.55,메르스,128.5625134,브렉시트,99,102.4,89,89,89,114.77,104,94,115.9,1,0.12,0.874545455,2.340454545,3.59,4.399545455
2010-01-01,70.6,31.3,110.5,99.1,11145.2,99.3,1637.4,2.81,74,81.3,80.4,8638.9,75.4,89,26647.8,22160.4,71.1,59,1.9,3164.4,23716.5,3,5,18.7,8.6,3.8,2.9,3.7,8.7,0,307737.9,2669,7.3,85.351,84.334,85.242,2,1161.8,92.4403,0,9.8,217.488,0.064873221,2.621111389,217.488,1.512335171,-0.112277652,2,107.29,메르스,128.5625134,브렉시트,99.2,102.5,89,93,86,113.22,104,94,116.5,1,0.11,0.928947368,2.484210526,3.733157895,4.501578947
2010-02-01,70.7,24.4,113.1,99.5,8993.7,99.6,1642.6,2.79,74.6,82.4,80.9,8648.2,77.1,89.5,27184.1,22163.7,71.5,61.1,2,3262.5,23709.8,3.1,4.8,12.6,9.7,4,3,3.2,5.9,0,307737.9,2669,7.3,85.523,84.504,85.414,2,1160,93.88668,0,9.8,217.281,-0.095177665,2.151336358,217.281,1.349452689,0.044417653,2,96.42,메르스,128.5625134,브렉시트,99.7,102.4,89,92,87,104.91,98,94,114,1,0.13,0.856842105,2.363684211,3.691052632,4.481052632
2010-03-01,70.7,16.2,114.8,100.7,8167.3,99.3,1648.9,2.69,75.1,83.7,81.3,8742.7,77.6,89.8,27775.3,22221.9,71.8,62.9,2,3271,23760.2,3.1,4.1,12.2,8.8,3.8,2.9,2.6,3,0,307737.9,2669,7.3,85.696,84.419,85.414,2,1131.3,93.14987826,0,9.9,217.353,0.033136814,2.286171439,217.353,1.159205143,0.023558087,2.01,87.19,메르스,128.5625134,브렉시트,100.1,102.1,89,96,85,108.95,100,94,113.9,1,0.16,0.958695652,2.433043478,3.727391304,4.489130435
2010-04-01,70.7,7.6,115.9,104,7329.2,99,1664.9,2.55,75.5,84.8,81.7,8526.4,77.7,90.9,28108.1,22309.8,72,63.9,1.9,3306.7,23864.4,3,3.7,12.3,8.3,3.8,2.4,2.3,2.2,0,329481,2669,7.9,86.041,84.589,85.5,2,1108.4,92.63908636,0,9.9,217.403,0.023004053,2.206770753,217.403,0.967508893,0.017664404,2,89.71,메르스,128.5625134,브렉시트,100.3,101.9,94,101,88,112.77,98,94,113.6,1,0.2,1.060454545,2.581363636,3.846818182,4.531363636
2010-05-01,71,4.8,115.8,108.8,8007,98.2,1681.4,2.43,76.1,85.9,82.3,8508.5,77.2,91.8,28834.8,22428.9,72.3,64.1,1.8,3430.3,23992.2,2.8,3.2,7.9,6.3,3.4,2.2,2,1.9,0,329481,2669,7.9,86.128,84.758,85.672,2,1202.5,95.53064,0,9.6,217.29,-0.051977204,2.003548929,217.29,0.940138143,0.06339948,2.01,113.13,메르스,128.5625134,브렉시트,100.7,101.9,95,102,89,107.91,101,93,113.7,1,0.2,0.8305,2.18,3.42,4.1145
2010-06-01,71.2,0.7,115.6,111.4,8347.7,98.1,1690.2,2.42,76.4,86.5,82.4,8464.7,77.6,92.5,29197.1,22470.4,72.6,64.5,1.9,3506.8,24072.6,2.7,3.5,20.3,7.5,3.4,2.2,2,2,0,329481,2669,7.9,86.041,84.843,85.757,2,1222.2,96.06062727,0,9.4,217.199,-0.041879516,1.121560594,217.199,0.950198985,0.104995429,2,98.97,메르스,128.5625134,브렉시트,100.8,101.9,94,102,87,109.93,103,95,115.4,2,0.18,0.724545455,1.996363636,3.204090909,3.95
2010-07-01,71.4,-2.3,115,111.8,8880.3,98.1,1690.4,2.35,76.8,87,82.5,8570.8,78.2,92.7,29394.3,22508.3,72.8,64.7,1.9,3570.4,24132.2,2.7,3.7,11.6,8.2,3.4,2.4,2.5,2.2,0,334833.6,2669,5.8,86.214,85.013,85.93,2.25,1182.7,94.45469048,0,9.4,217.605,0.186925354,1.34077848,217.605,0.95775393,0.076403519,2.21,95.17,메르스,128.5625134,브렉시트,101,101.8,93,100,88,109.59,104,94,115.3,1,0.18,0.616666667,1.762857143,3.011428571,3.796190476
2010-08-01,71.4,-4.4,114.1,112.8,7505.6,97.3,1728.4,2.22,76.8,87.2,81.9,8462.2,78.6,92.9,29571.8,22492.7,73,65.3,1.8,3552.9,24129.9,2.8,3.3,5.7,7,3.7,2.3,2.1,1.8,0,334833.6,2669,5.8,86.647,85.183,86.102,2.25,1198.1,93.68223182,0,9.5,217.923,0.146136348,1.15017754,217.923,0.917100995,0.065955015,2.27,93.44,메르스,128.5625134,브렉시트,100.7,101.6,88,96,81,105.05,102,95,113,1,0.19,0.520454545,1.465454545,2.698636364,3.516818182
2010-09-01,71.5,-6.2,113.8,114.1,7618.3,96.1,1769.7,1.96,76.7,87.3,81.4,8277,79,92.8,29393.2,22493.1,73.2,66.1,1.8,3546.1,24123.1,2.8,3.4,7.1,7.2,3.5,2.7,2.3,1.9,0,334833.6,2669,5.8,87.337,85.268,86.187,2.25,1140.2,92.76259524,0,9.5,218.275,0.161524942,1.118312247,218.275,0.81438705,0.091192683,2.27,91.08,메르스,128.5625134,브렉시트,100.3,101.4,88,93,83,109.98,97,91,111.9,1,0.19,0.48,1.41047619,2.647619048,3.469047619
2010-10-01,71.3,-7.2,112.8,113.5,6086.7,94.5,1822.6,1.68,76.5,87.5,81.4,8014.1,79.1,92.5,29096.6,22490,73.4,66.7,1.8,3601.3,24110.2,2.8,3.3,5.9,7,3.4,2.4,2.4,1.8,0,350558.7,2669,6.3,87.337,85.268,86.187,2.25,1125.3,90.22912,0,9.4,219.035,0.348184629,1.166695149,219.035,0.602718355,0.053673476,2.26,91.95,메르스,128.5625134,브렉시트,99.8,100.9,89,95,85,108.51,92,92,111.5,2,0.19,0.376,1.1825,2.54,3.524
2010-11-01,71.5,-7.8,112.7,112.7,6460.4,93.3,1876.7,1.57,76.8,88.1,81.5,7892.1,79.6,93.2,29255.9,22521.8,73.6,67,1.8,3628.7,24113.8,2.8,3,6.7,6.4,3,2.1,2,1.7,0,350558.7,2669,6.3,86.906,85.268,86.187,2.5,1159.7,90.509535,0,9.8,219.59,0.253384162,1.084544777,219.59,0.672056411,0.143803814,2.37,97.15,메르스,128.5625134,브렉시트,99.8,100.8,90,94,87,110.97,98,94,114.7,1,0.19,0.454,1.35,2.763,3.818
